TranscriptCluster	Duke	UW
3843934	10.9283148	10.20169797
3843947	6.794759278	7.362367604
3057499	7.74673264	7.126508315
3057505	6.526137689	6.825321357
3057514	5.401977686	5.07195712
3057520	7.542861626	9.000304286
2664288	9.378469356	9.497736097
3844015	12.35273729	12.57414725
3450775	9.156841525	7.681301671
3057550	9.860713774	9.667806991
2664332	4.956513232	5.223782921
3844094	7.465363352	9.009002784
3450861	4.295919509	3.360462139
2664395	7.878116837	10.10533105
3844132	7.698244528	7.75523255
3057650	10.24481334	11.33270607
3450899	7.088941641	7.074305619
3057668	5.23436815	5.340996579
3844152	5.468701419	7.995827439
3844175	9.636439288	7.229257844
2664452	8.522975742	10.15862021
3057755	10.22764151	10.33353182
3844238	8.015401113	11.62995003
3844297	6.649983989	8.399760701
2664607	10.50423305	10.59421884
3844361	6.960679087	8.946493042
2664640	6.776588315	6.33447472
3844404	10.78330931	12.06640205
3057955	3.843972542	5.671647208
3844470	7.066129564	7.42896867
2664760	4.583436344	4.467920681
3844486	5.059831136	7.942277947
3451246	6.808706493	7.650214063
3451264	9.56082384	9.50045286
3844512	6.02371832	5.647856522
3451318	10.12890684	10.48198102
3844603	8.093850638	7.768115939
2664891	8.234555208	9.80559664
3451375	5.305968698	6.250163855
3058156	10.74861847	9.628469843
3844656	7.299072903	10.02568359
3058209	5.636415088	5.584901385
3844699	4.905303961	5.303880577
3844704	7.850794736	9.387471686
3844744	7.101694718	7.357032893
3844781	6.75524379	9.391288707
3451558	4.22047294	4.799282485
3844822	7.689680054	9.049516419
3844855	7.949330653	10.4753923
3844897	7.886920467	10.53288835
3451670	8.520733581	9.546035917
2665199	4.897677283	4.467572946
3451708	8.071212953	9.5825836
3844952	7.145009952	11.27984076
3844978	5.743201896	7.894844031
3451814	4.712590278	3.711612373
3845081	8.733572118	7.262956132
3845120	5.122462552	6.187251106
3845175	6.01052419	8.139196604
3451942	5.659001892	2.782256878
2665472	4.556389561	5.549150603
3451960	9.160324	9.829562074
3845210	7.292241097	8.260986944
3845229	6.903393837	6.833855706
3451988	7.943616778	9.506245422
3058759	4.092922011	4.750002576
2665526	7.566801838	3.411235501
3845263	4.888684809	6.491450154
2665572	9.679433035	9.610479225
3845296	7.228138059	8.54611118
3845315	6.198529513	6.750985618
3845352	11.00500692	10.8916293
3845365	8.203198709	9.336882898
3452145	9.350857986	9.767646523
3058944	4.429942291	7.428086544
3845439	5.765611653	7.778272105
2665720	5.703808775	5.444519097
3452231	10.56413281	11.21576959
3058991	4.520683104	4.349289781
3845495	6.950467539	8.369973874
3845553	8.455492648	8.650711912
3452323	11.06531683	11.9366085
3845581	5.916507695	8.440815195
3845611	7.040962274	6.538567133
3845620	5.449410329	7.524703638
3845647	7.631146127	9.823568927
3452417	5.371230386	4.488712085
3845681	8.166484483	9.128638813
3845708	7.254234987	10.25158103
3059226	4.173411306	3.534694552
3452478	5.768988172	5.936195052
3059258	4.465076581	4.280793037
3845782	7.370450062	9.997190303
3845810	8.497114338	9.757508354
2666103	7.558529772	8.437237451
3845833	7.580341489	6.433328383
3452622	9.927388723	10.42021991
3845868	9.219332509	10.01973897
2666147	7.92677039	8.575597231
3059393	4.088058891	4.016216977
3845899	10.46805632	10.30258942
3452664	7.058189302	5.551384764
3845909	8.587888128	9.773455191
3452690	5.67840225	6.358648271
3845944	6.381250922	6.444851455
3059464	4.943788909	5.902884767
3452743	6.842932333	9.170259755
3845990	6.424369974	7.552371947
3845998	7.048807256	10.63846608
3846011	7.994554269	10.26011585
3452818	5.690239681	5.73817785
3846065	6.212888346	7.901472331
3846076	5.381830164	7.828796576
3452865	5.3392639	6.275279018
3846114	7.507299124	10.95750354
3059667	3.580241983	3.642295311
2666478	10.51543867	11.29987769
3452970	8.989004856	9.527196781
3846214	9.390021669	8.311802798
3846238	6.189607644	9.53971975
3453036	7.361724503	9.388564114
3846280	9.129449175	8.551577538
2666566	9.878557147	11.06036944
3846316	7.135473306	8.21350606
3453078	6.106569745	5.276102067
7385506	7.946916506	5.490878146
7385511	5.939339431	7.434166714
7385515	12.62849282	13.14705914
3453120	5.564647963	7.098161955
3846363	4.396471208	7.239032
7385547	8.977701364	6.212465581
3846390	6.192489599	6.040714201
3846403	6.162128951	8.910122017
3453169	4.566882113	3.843591973
3453177	8.013755347	9.717186875
3059942	8.745877648	10.16156778
7385611	6.935538127	9.605317152
3453218	9.207308444	10.07507753
7385641	5.695115517	6.092538694
7385656	8.481909395	5.658186723
3453252	5.776977107	7.927078663
3846507	8.112558097	8.725835434
7385683	9.055690509	9.770416128
7385696	11.87872534	10.72727666
2666807	5.129085148	4.438281761
3060051	5.770718065	7.049953799
3846538	11.13374268	13.15738483
3453319	9.356429961	10.00818068
3060095	6.416739692	5.54007688
3846589	0.820543139	5.559508129
3453348	4.733752925	5.401679384
3846594	7.817399418	7.980944977
3060117	3.947876515	4.42665613
2666884	5.066716734	5.217966096
3453370	9.30954968	10.41564777
2666904	6.100733815	7.408134396
3846638	7.108374952	11.11146391
3453405	7.005511992	7.184796017
3060182	5.317069763	5.100119847
3846667	4.213366725	7.687023351
3846695	8.808804135	3.194459028
3846709	6.297880128	7.104604344
3060245	8.991354608	9.152520624
3846742	6.903363708	9.611469345
2667024	5.401380451	6.227085775
3453513	6.88698873	6.434031012
3060300	11.75054579	9.878824436
3846783	7.430626083	9.674644254
3453556	9.832860353	11.12876338
3060332	3.937750211	3.672055663
3846831	7.330036207	9.664613797
3453592	7.663196941	8.972958732
3846860	6.530941176	6.540778477
3846900	9.519861288	10.51498028
2667181	8.525740035	9.778278129
3846926	6.589316695	8.691999355
3060450	5.144702084	3.043927718
3453712	6.503911184	6.83448032
2667243	4.478290407	5.134005944
3453732	12.50844041	13.49046651
3846982	7.177693599	6.773962929
3453758	7.216081338	6.255148829
3847005	7.867493429	9.839346056
3453774	7.619686278	9.180577218
3453837	11.97918133	13.1973109
3847112	7.205170105	8.25222073
3453882	7.853676031	9.973605536
3453969	5.933593292	5.320174155
3847225	4.811166584	4.319621065
3454006	5.864017717	7.356566413
3847252	10.7141532	9.038841275
2667597	4.925806018	4.168345187
3454092	5.969277721	7.453797399
3847338	7.934573409	9.113241216
3847356	8.410151333	10.06650319
3454147	7.973404637	8.660105264
3454157	6.857014626	6.162618919
3060917	8.828914758	9.630415786
3847408	8.361614854	6.87257762
3847420	5.621897289	8.046963907
3847462	5.328473519	4.086871215
3454223	10.0150512	10.76896447
3060994	11.17175851	10.68074044
3847486	4.964366284	5.109398173
3847503	5.911181036	6.362170027
3847515	9.616819439	10.43396093
3061046	9.554608516	9.402554494
2667809	6.512687928	5.905070049
3454296	7.181717543	8.966178567
3847538	8.625896016	10.86255471
3454331	8.96589104	9.029731702
3847590	6.920799441	7.435606371
3061181	4.702104931	3.767107417
3061191	8.319516329	9.259088842
3847703	7.594188353	9.213466367
2668021	9.968188695	10.65204425
3061268	9.443315522	8.877716647
3847754	6.091876987	5.319386715
2668035	10.64466748	10.81176535
3847774	6.037026337	7.438559007
3847782	8.451365678	9.571950424
3061319	9.076936484	9.337242039
3847814	7.081804031	10.2356074
3454576	8.386982265	9.712686336
2668132	5.149406725	3.75893206
3847858	7.506601149	6.205406199
3847873	8.166850992	9.224776693
3454662	7.986571637	8.528700237
3847906	5.625450961	5.101798528
3061438	6.05828348	3.889207434
3454680	9.287963387	9.720291008
2668205	8.503939997	10.30909355
3061456	4.504655347	4.135140816
3847959	8.77390734	7.173860324
3061484	5.815690056	4.79531846
3454740	6.870938293	8.72569004
3847989	5.552154938	6.543509287
3848020	4.650083828	3.513358514
3061538	4.677659044	4.946063311
3848039	5.902273203	6.507183083
3454821	8.900457785	10.48108295
2668351	10.22890765	10.58954816
3454841	4.93999639	4.604939132
3061621	5.926529654	4.857209693
3848118	6.938835638	9.813047902
3454877	4.908925764	5.827371923
3454892	6.277239503	7.597138814
3061651	8.824506137	9.935171927
2668425	9.414374468	10.79567172
3848159	6.185828892	7.602622167
3848243	4.840636951	5.520347859
3061805	4.456691176	4.387514192
3455134	5.242179467	4.17239417
3848408	6.212273611	7.075677378
3061942	5.309178917	2.660595529
3455186	6.75532926	5.233937897
3848437	7.296745321	9.613661792
3061964	5.168760357	4.960133256
3061997	7.646920464	8.247604769
3848480	7.928882519	7.704788985
3848492	7.098240048	6.229370015
3455261	7.400911448	6.239292377
3848525	5.028869682	7.02354812
3455290	7.502792032	6.342196184
3848540	5.163108218	6.492983299
3455309	5.87650958	5.098053144
3062082	5.282889187	4.553143386
3455326	4.588609708	5.326532554
3455344	6.155110668	5.101159795
3455388	5.045096716	6.108253316
3848644	7.223149798	7.136386232
3848651	7.314479018	10.22052424
3455426	6.96780351	6.980752712
3062193	9.037248363	10.41576641
3848689	6.520463894	11.35057828
3455454	8.254471218	7.823643226
3455478	7.176038475	7.147747636
3848745	5.148692144	4.921698148
3455516	9.338037704	12.22711751
3062302	4.637504469	3.636029827
3455612	8.486112991	6.556686396
3848871	6.767162495	9.441889418
3455632	5.747541141	6.046443039
2669157	9.561415882	10.3836035
3848885	8.359756148	10.57300016
3455651	6.049183668	5.384079747
3848907	8.703471911	5.487756443
2669184	9.980418091	9.852941946
3455674	3.13326677	5.561261975
3455692	4.560652294	9.758277634
3455728	5.017756033	5.693423766
3848984	5.760334734	5.814863127
3455752	6.353718496	5.779214187
3062523	5.166343879	4.990074457
3849022	6.13651902	8.930451529
3849044	5.951348833	6.116622595
3062576	11.23369906	12.16027903
3455824	6.233412125	6.289195093
3455842	8.670326958	6.258189746
3455865	8.016375136	5.552225399
3849117	5.252655972	5.588317871
3455890	6.894651965	5.692089585
3062665	8.825200495	9.450654536
3455914	6.50269936	5.049897764
3455946	10.89073927	9.622656477
3849190	6.95060022	5.240482252
2669488	8.847679873	9.959569252
3455973	6.689760763	8.005304539
3062738	5.095919147	3.864044138
3456006	6.696235564	7.597975554
2669533	7.885380654	9.975985497
3849267	8.915658328	8.386911513
3062794	4.943825237	7.573177573
3456049	6.99167206	6.110627724
3456081	4.849193647	6.017414946
3062868	8.478795905	9.004325352
2669641	6.779150371	5.531224445
3456130	9.717957396	10.68591096
3456161	6.979680985	6.321959954
3062953	12.43398961	12.97121661
3456212	6.753573116	6.536546151
2669732	5.237684167	4.017651748
3849459	5.070200391	5.274127451
3849464	3.635037508	4.700933479
3849469	6.190704236	4.038863694
3849488	5.852534503	5.165830224
3456251	6.935945574	7.306532635
3456260	7.217872902	8.414232803
3063035	5.732300409	5.027534496
2669803	5.476866069	2.779153239
3456306	4.686302738	4.358119588
3849549	9.063686962	10.10884676
3456313	10.807367	12.14957249
3063083	7.150337031	8.73891417
3456353	6.46011141	6.868102313
2669888	7.861130341	8.541379317
2669930	6.054961861	8.118730016
2669955	6.816473312	6.105066211
3849688	7.279136956	8.926018204
2669979	4.279306922	4.895235074
3063245	10.65691194	9.97041415
3849730	4.831742995	6.110796132
3849752	7.990611726	7.997516353
3063273	6.157441428	7.610070064
3849773	9.31433796	9.33058753
3063305	12.2197176	12.75929526
3849797	9.444557333	10.36249546
3063337	8.048653067	8.845188935
3456592	7.671454025	9.004909574
3063368	6.375038128	8.382530365
3849865	6.906862643	9.009391031
3456630	11.55512233	11.07429759
3063406	5.851337409	5.974119328
3849894	6.314937106	5.488932693
3456666	9.836503297	10.25179482
3849923	7.929928551	4.861828023
3456688	6.634495256	5.782271384
3456700	8.386171824	9.49820166
3063463	5.306357947	4.1223519
3456732	7.748466265	10.38575206
3063501	4.245667737	5.284535108
3063532	4.339910915	4.734897452
3063536	6.892825105	8.277261049
3850020	7.097082172	6.754736991
3850040	9.832509912	11.15496153
3456805	11.6814899	12.22596454
3063577	7.685707177	7.242793024
3850069	8.317038324	10.34551244
3063589	7.761409948	4.705192774
3456840	6.502980142	6.134727492
3456878	5.100852584	4.220505379
3063646	8.683059521	9.223921254
3456896	7.395114225	5.793266451
3850166	6.847680656	7.030089575
3063685	10.77132439	11.77274069
3850189	7.907835552	9.443850423
3456955	5.391136162	5.067987131
2670481	4.432289668	6.558830375
3063727	7.109576822	8.147199836
3850234	7.303161992	8.876461693
3063770	6.928903536	8.611398644
3850261	8.782480645	8.666085497
3063795	3.84809684	5.114310105
3850278	6.480919826	9.584556059
3457043	7.141580952	7.991380121
3063807	7.737269317	7.253858198
3850331	8.359929611	9.040154533
3063856	5.940192009	6.241978067
3457101	5.595843766	5.83502632
3850363	6.382910592	9.304873769
3457160	12.14695284	11.79764802
3850409	7.066534312	8.365068419
3457201	10.62830427	9.607965823
3850445	7.028455885	6.507866509
2670725	6.512110714	6.362364681
3063968	6.152678804	6.440517619
3850457	5.248247339	4.961348591
2670754	5.855426657	5.774890702
3064006	7.964730733	9.530319844
3850501	9.7284907	8.298551405
3064024	6.86358851	5.95794245
2670784	9.00362402	9.758561914
3457275	4.848848246	5.097813029
3064039	7.936197703	8.664370244
3850554	7.754217763	8.812844739
3457315	8.189722035	7.998246285
3064082	6.647941882	8.123319592
3850576	8.031363489	9.67852209
3457336	6.220546652	6.006920334
2670874	5.132016394	4.561930952
3457375	10.21746097	10.11878797
2670903	6.882403395	6.573573978
3064158	7.331635806	9.428556288
3850660	7.504942103	9.834212932
2670948	11.34482295	12.30319568
3850676	6.63288472	7.579552281
3064204	6.772614465	6.333843505
3457455	10.08377615	10.42040941
2670975	4.78241905	5.793413864
3064230	5.36920385	8.890261237
3850725	5.173428297	6.905066036
2671032	4.939672061	7.71699318
3457523	7.849988317	9.721870471
3064293	7.278105587	9.468909771
3457549	8.766737596	7.01199537
3850817	3.614684523	6.135892572
2671101	8.249768859	10.4121044
3850832	7.875601926	8.479571456
3064353	8.31324812	8.215492554
3064361	4.095703991	5.443523774
3457614	10.65822041	11.68309989
3850859	5.467852499	7.100476625
3457667	10.28040541	10.611781
3850929	5.994962635	5.832947383
3457696	6.569040255	9.15468227
3064462	7.550881431	8.20316689
3850960	5.364433234	4.95334906
3064484	5.439991244	4.615471229
3064501	5.058636866	3.978363446
3850990	5.743278655	6.754046576
3457752	7.200035426	9.199981461
3851020	7.145641285	9.778730412
3064541	7.746783017	9.877210501
3457794	5.496787482	4.670740271
3851055	9.996978308	11.34311352
3064574	5.988964679	8.11196157
3457824	7.81905501	9.977247482
3851072	4.087984663	4.447136138
3064591	10.1144129	8.975372244
3457872	6.454677656	5.200920178
3064638	8.131567621	8.298296314
3457891	5.898335345	5.256384208
2671422	8.344282591	9.401004635
3851150	5.742473151	4.164697796
3064689	6.020858298	5.869407538
3457947	8.262401444	9.444767821
3851250	5.582785545	6.162750489
3851267	6.068764845	8.662317078
3458033	12.09181138	13.34291822
3851293	6.446892232	6.831009067
3458057	11.17437958	12.24481869
2671599	9.809977887	10.87246712
3458097	12.27052821	12.36967731
3851353	4.303886664	5.940136988
2671640	7.147561102	7.400455387
3851374	8.720113409	6.050000251
3458133	10.96014315	11.43295071
2671652	9.427296081	10.9311487
3458177	6.449894774	7.243631003
3458193	3.853761165	5.437383117
3851441	6.879558745	7.633033959
2671728	9.261087662	8.913418028
3851454	3.603155408	8.410630838
3458216	8.236469897	8.706728534
3458230	6.742652004	7.236320403
3458248	5.085636039	4.761953624
3065007	6.595432795	7.858956971
3851493	6.871507633	7.843621702
3065015	9.723507367	10.29672506
2671787	8.15566576	10.20683448
3065031	8.605492482	6.933171309
3851514	6.845841273	7.774940763
3065040	6.683336086	7.32859116
3851537	11.22814678	12.02854498
3851545	6.742792107	9.266663188
3458337	6.982540166	8.121745891
3851589	10.43192586	11.3289348
3851603	8.811953422	10.18771085
3065121	10.97638691	11.10498744
3851630	7.501526723	7.488927338
3065154	10.67163836	9.073926425
3458400	7.567381924	7.181026331
3851651	7.840054035	9.564218733
2671936	6.27004812	5.884519777
3458426	6.712816886	7.363302512
2671968	7.773569478	8.623880271
3458451	8.447775471	9.02335609
3851703	9.909400729	11.35421264
3851720	5.011740495	7.63979651
3065244	6.564959611	7.402727861
2672016	6.520628894	7.889544524
3851776	10.6972934	11.90964561
3458551	4.843129628	6.708361537
2672075	7.941545052	7.167238488
3851801	7.722355017	7.890049402
2672096	3.075762366	3.993477823
3851826	6.60723709	9.16942899
3458587	7.88456587	10.15344648
3851840	8.536043184	9.568528098
3458614	9.318728642	10.63830316
2672140	6.20330493	4.366219619
3851868	9.956128547	11.37764436
3065407	9.054227147	9.50074032
3851911	8.236491423	10.20753459
2672190	4.276403982	4.949685887
3458700	6.678694497	7.616467977
2672230	5.729807653	5.907863285
3065480	8.662478792	7.870566107
3458735	5.910894524	4.720539324
2672298	7.545916259	7.546861028
3852022	5.105612084	9.786463499
3458783	11.07612915	11.7195628
3065546	4.978693301	4.751833239
3852034	6.194065869	8.961994642
2672333	8.348739218	4.534626083
3458819	7.051081119	7.551795404
3458837	6.824105596	8.380290774
3852079	7.464218988	9.385114622
3065601	5.799122285	5.529509682
3458857	5.364532162	6.728380864
2672376	7.851436736	2.07406466
3065638	9.942721951	9.399118388
3852133	5.963944542	5.165925334
3458911	8.496496304	10.56061943
2672442	6.903418543	6.534271233
3065684	4.39049229	4.40629856
2672467	8.84670642	10.12944789
3065740	8.941856052	9.694259208
2672532	9.67245363	9.906330441
3459032	6.49178617	5.211511961
3852345	7.665225756	7.2017188
2672629	10.06467575	7.310994421
3459120	5.07014027	4.833856549
3852381	6.750060099	5.905942915
3852407	8.097094553	6.791090372
2672712	7.99691548	10.74905094
3065963	9.254263337	10.61860269
2672774	8.483548773	9.359827146
3852507	7.229914722	9.639022286
3852529	7.538299531	10.36026184
2672821	6.587247212	7.506528424
3852565	7.536938766	9.880249819
2672857	10.80862437	11.03618048
3852581	7.628717102	6.595474817
3852586	7.46111924	7.918084051
3459434	4.160841551	3.735545283
2672966	9.69105908	10.69979221
3852691	9.750445301	10.55489258
3852735	7.447721756	6.497603318
3852743	6.697923212	9.038643772
3066297	8.71061102	9.58213508
3852783	8.345261081	10.20213117
2673085	8.101818134	9.692379537
3459579	5.699793135	6.095987695
3852823	10.2342603	10.43239226
3852832	5.455014808	4.875021499
3459604	6.13920752	6.800439199
2673136	6.029527426	7.96664772
3852880	7.781718703	8.41978887
2673181	5.717797728	6.148206745
3066436	9.299264695	9.82837612
3852944	5.797312643	4.495077281
3852953	5.512222145	3.0859458
3459722	4.788392079	4.539020223
3852966	2.477586023	2.928509295
3066496	7.80293635	6.82567286
2673257	5.144934521	7.969624432
2673270	9.646456557	10.25356388
3853008	5.488126937	5.429819021
2673312	6.747963678	9.710633116
3853036	5.247290499	5.494363338
3459801	4.585970532	4.521693607
3853063	4.787924755	7.336554165
2673345	5.935523984	5.794840381
3066613	8.523214962	7.428681201
3853108	6.161755698	6.262147477
3853178	4.374277905	4.49079901
3853193	4.76283911	8.791738115
3459956	6.502443189	8.017504401
2673503	6.163798089	4.442496357
2673509	7.846833327	11.29396013
3066751	9.567398563	10.78718974
2673547	7.064156408	8.571020683
3853299	7.570591954	9.026244006
3066818	9.977244142	10.60888931
2673594	6.126164974	6.491146003
3853345	7.181994515	10.26794928
3460127	8.255860654	9.799196882
2673648	6.507758969	7.758891653
2673684	9.181881497	7.933879462
3066956	7.007909439	8.36979071
3460198	4.610525856	5.173933593
3853453	6.27002335	6.564401543
2673730	9.180265989	10.72765106
3853495	5.034462249	6.121364977
2673773	7.515729598	9.205177438
2673830	5.746619118	9.227258133
3067080	8.934987465	10.15158826
3853566	5.055222774	4.10142877
2673873	9.661770083	11.54682374
3853609	3.784681168	7.097589729
2673902	8.713715573	9.799089465
3853658	4.13488216	5.647374956
2673937	9.214578977	11.05589473
3460467	6.333988965	3.596900565
3067250	5.259783743	4.46962988
3853761	6.072843792	4.442485741
2674047	6.706732563	7.901448196
3067302	7.107455107	8.621145884
3853814	7.73888603	9.349018729
3460584	10.42675483	9.638710428
3460593	10.16742034	10.91790907
2674138	5.361483266	8.635877706
3067408	5.659288103	4.41986245
2674168	6.128889829	7.518246613
2674179	8.798858952	9.440454636
3853922	4.986380215	4.931701965
3853942	6.904095373	9.349700687
2674229	5.948520838	6.233699558
3067478	5.988389302	4.221918315
2674242	11.56965983	12.16147414
3854000	7.317982343	10.32785575
3854032	7.130539675	8.649215453
3854066	10.06583145	10.42213487
3067592	8.423312389	8.466007104
3067644	9.593425672	9.216463757
3854132	5.548878151	5.280640875
3854218	7.931581126	8.657887673
2674501	7.169729623	6.248864961
2674526	7.140198374	8.255278836
3854297	6.565711405	9.722376081
3854311	6.559024835	4.996316429
2674602	5.702041746	6.067171882
3461105	4.956874444	4.388963268
3854349	6.418329959	7.925770024
3461121	3.954259601	2.220770539
2674646	9.842491777	6.875706354
3067890	8.268453108	9.190060871
2674653	5.100977648	7.939902389
3461146	4.644381235	4.011555273
2674673	6.439370062	8.593399838
3461164	6.261287274	7.858542625
3854417	5.699703617	5.360749365
3854454	9.008592492	9.693610081
2674748	6.748400516	6.814267137
3854477	9.969778982	10.74635756
2674762	6.257620258	5.771972708
2674808	6.240892913	8.507947885
2674845	5.715498057	5.210713549
3068097	6.085020924	4.759844696
3461341	3.967712744	4.146437998
3854621	7.267510049	6.623911233
3854627	5.795216925	5.498749766
2674919	6.212428292	6.746433703
2674963	3.979328012	7.597732279
3854693	5.118408527	5.534927947
3461496	4.436986315	3.866842055
3854756	7.552974509	6.641377917
3854772	6.201405972	9.610193748
3461551	5.17613624	5.879266292
2675088	6.956855282	9.083121158
3854836	5.76474025	5.858219766
2675120	6.882462396	7.798769868
2675150	6.080763176	7.541618086
3854877	8.201648562	8.318128507
3854892	8.683211323	12.13676581
2675171	7.403355076	8.121462719
2675192	6.899203128	8.409003337
2675208	6.546250504	8.984920632
3854954	6.16341621	5.178794302
3068476	8.651009522	8.855789378
2675239	6.21842568	5.854762852
3854982	7.402078338	10.8572294
2675268	7.080509507	8.75727999
3068519	8.163112496	8.542722362
3855011	5.960965145	7.16204551
2675304	6.935447961	8.623957066
3461795	5.795566964	6.163400778
2675315	5.459634893	5.630396734
3068587	5.081974417	5.613221236
3855071	7.2293596	10.02538461
3855104	5.268079702	5.994619698
3461883	6.005744675	7.399988503
3068688	6.363013778	4.069118682
2675457	6.815357676	7.207836577
3855218	6.422848151	6.270969283
3461981	4.908125495	3.41134986
2675504	7.382563508	9.027506114
3855285	6.831248331	7.282609691
3855320	7.821105883	5.523160455
3855324	7.361858262	10.37253862
3462094	8.69541362	10.37156249
2675628	8.732359094	9.380367985
3855358	4.570579811	7.895920579
3855410	8.682952461	10.66541883
2675720	6.290700394	6.556708874
2675763	8.025009409	9.930508203
3855506	6.995450317	9.888168897
2675801	6.096925417	6.163280004
3855538	6.49052681	8.308728854
2675836	8.015314688	9.006043637
3069082	4.115198084	3.719931797
2675859	10.70904072	12.68839457
3855596	7.472463401	8.700013089
3855616	4.838421119	4.055921563
3855633	5.992366808	5.939364508
2675925	5.960727732	8.431673099
2675936	6.932776659	8.282045901
3855660	7.803065551	8.546301573
3855701	5.347283851	6.017429794
2675998	5.944873669	6.334064074
2676009	7.068308049	9.967485661
2676041	8.408661979	10.3284468
3855795	5.077546377	5.793417332
3462567	5.847609882	5.227741076
2676092	7.722493348	8.596045604
3855818	4.704328362	7.19906046
3069366	6.048111915	5.262071035
3855856	5.727226161	7.437654988
2676141	7.227430631	5.948404613
3855868	6.295036038	7.632028231
3462630	5.169015015	4.792850148
3069399	4.585404258	3.970350586
2676167	6.282890114	6.643453622
2676182	8.081134539	10.41968284
3855910	7.093336745	9.120967898
3462693	9.762599216	10.59959365
2676219	8.525907368	8.943076421
3069470	5.725021947	5.278214023
3855968	6.915592603	6.309779489
3855985	7.221381456	7.37644957
3856014	6.004504763	4.431567916
2676319	8.819731243	9.550510805
3462816	8.269190979	8.132869835
3856075	3.972821526	4.599139231
2676352	8.65646598	9.413300712
3462843	11.90286309	12.30073864
2676397	6.120305798	6.503219387
3462930	7.608593783	8.474330579
2676454	7.816647702	5.727168969
3856184	7.513515814	8.493400492
3462949	9.975282312	10.15413625
2676471	7.406968146	8.164471204
2676518	6.887737273	7.252031453
3463056	5.759425515	6.017959756
2676579	7.947249732	9.09652981
3463112	8.228160912	7.956653004
2676636	7.427490944	7.497255746
2676671	8.69665288	10.85252951
3069955	5.590229981	5.906598019
2676726	8.056773173	8.901396906
3070047	9.783111197	9.573197774
3856554	7.934954893	9.562212527
2676854	5.700126869	6.921551377
3856594	6.838813137	6.62357378
2676901	8.733675488	9.576212851
3856646	3.677268901	3.769826738
2676927	10.20792792	9.381084331
3070183	5.305280189	5.249863728
3856720	4.680875531	3.896930552
3463522	4.354071266	3.515563604
3070309	4.741109639	4.023559948
3463571	9.753720267	9.81799305
3856908	4.370997705	3.887257827
2677200	7.025275241	6.922935185
3463727	3.776282998	3.792400752
3070499	3.475472425	3.823834262
3070507	3.501978224	4.726337158
3070520	5.10329935	4.161796336
3070543	4.863212461	3.925556734
3463821	4.423707577	4.851284306
2677356	4.091378259	4.283795864
3070610	5.430107936	6.492054525
3857105	7.079311437	8.939642876
2677388	4.999835433	4.787561321
3070658	10.68713507	11.39604458
3857171	7.494072738	7.736997153
3070712	8.998997232	8.200717184
3857208	4.044811348	5.949730236
3464000	11.53790512	10.68831734
3857329	10.42143371	11.03403776
2677624	6.332321254	6.084723365
3070873	5.787173847	5.765669993
2677653	8.324512486	8.906699225
3070908	9.483985022	9.918732574
2677723	5.497857424	6.617458649
3464276	5.342456076	3.944524276
3857523	9.311194286	8.995538223
3071063	4.581075518	4.114100452
2677853	5.103381187	5.235078569
2677902	5.36735796	6.539930111
2677922	5.903970995	4.042658928
3464405	2.277454422	2.080727011
3464417	3.431369898	3.462849377
3857691	10.39829639	8.528042505
3071213	9.558849249	10.08304934
2678029	4.732792882	4.238501553
3071285	7.707557575	8.486069403
3071304	6.650125485	7.39483136
3464554	7.024808618	8.855500787
3857811	6.304192953	8.230254259
2678090	9.221932046	11.61606021
3464589	6.327199169	4.374735796
2678116	7.505324885	8.66207848
3464622	8.894002986	8.866013639
3857871	8.709704193	10.44466293
3071459	5.904808006	5.117111808
3464747	4.230370196	3.892462268
2678298	3.403679132	6.080432402
2678367	10.33805944	10.10841599
3464860	3.471442739	5.417954878
3071630	8.158183001	8.14591347
3071636	11.10518174	10.27539512
2678400	5.912098331	5.560827024
3464912	7.664943209	9.122555388
2678448	6.629079348	6.340594906
3071700	6.769987228	9.215745728
2678468	6.831950691	4.019544176
3464967	7.013806701	7.725257178
3464983	9.37276768	9.944196668
2678526	5.41072354	5.91245267
3858285	4.678309987	4.372917283
3071860	7.011562727	6.11921713
3071878	8.802053433	7.493356456
3465188	4.925909247	3.545259199
2678714	5.67643456	6.382303536
3465207	5.146443429	4.331702828
3465227	5.566769498	3.694603139
3465248	4.503908402	4.610745333
3072014	9.546871797	10.71401936
3465274	4.792904795	4.279753567
3465409	8.574749614	10.20769848
3858659	8.981171949	10.6440879
2679014	5.762633845	3.242546108
3858757	4.579872541	4.566805008
3072276	7.662112907	10.0029964
3858794	9.318853458	7.714783565
3465593	8.839407735	8.989539259
3072368	8.436987356	11.21807883
3858852	6.253628642	8.17038245
3858907	6.775673814	6.455172119
2679193	11.91041226	12.54496604
3072435	10.1123789	11.95139279
3858993	4.045063724	5.775844209
2679299	8.492778529	8.747095313
3859026	7.100712267	9.047281173
3072546	7.20209688	7.872245983
3465791	10.46291376	11.43216256
2679377	6.476238691	6.336035775
3072630	5.640952009	4.681237475
2679406	4.968036592	3.803395823
3072703	7.393165186	7.336203038
3466110	9.572964018	9.085396328
3466206	4.117437811	3.954528247
3073013	5.887500901	6.027805023
2679796	10.31229589	9.956422625
3466284	10.50925765	11.22810518
3466318	7.084812107	8.47370575
2679864	11.41801201	11.63206066
3466369	7.82787776	8.921831022
3859622	7.733281458	8.258024185
2679917	5.577887245	4.549817006
3859668	5.651862531	5.90667177
3859703	7.710961369	5.978535056
