gene_id	GM12878_rep1	GM12878_rep2
ENSG00000265061.1	0	0
ENSG00000181234.8	0.000811532	0.00637395
ENSG00000265635.1	0	0
ENSG00000238895.1	0	0
ENSG00000257025.1	0	0
ENSG00000256630.1	0	0
ENSG00000221749.1	0	0
ENSG00000139370.6	53.5012	34.0348
ENSG00000151948.7	3.56342	3.13181
ENSG00000255838.1	0.0213676	0.0380232
ENSG00000256581.1	0.0171424	0.0125023
ENSG00000151952.10	0.115659	0.0644379
ENSG00000256085.1	0	0
ENSG00000256137.1	0	2.47E-57
ENSG00000264690.1	0	0
ENSG00000251536.2	0	0
ENSG00000249196.2	0	0.038567
ENSG00000256699.1	0	0
ENSG00000237578.2	0	0
ENSG00000261650.1	0	0
ENSG00000214039.4	0	0
ENSG00000256298.1	0.00244489	0.00190629
ENSG00000256906.1	0	0
ENSG00000250208.2	0.00152624	0.000879073
ENSG00000111432.4	0.0116004	0.00665286
ENSG00000242963.1	0	0
ENSG00000259862.1	0.00106065	0.00137082
ENSG00000125207.3	0.00966872	0.0195264
ENSG00000060709.9	2.98452	2.11285
ENSG00000256064.1	0.13397	0.0874043
ENSG00000256725.1	8.65601	8.89462
ENSG00000256343.3	2.82E-108	7.39E-226
ENSG00000111450.9	5.61441	5.0965
ENSG00000256299.1	2.58E-05	2.05E-07
ENSG00000256250.1	2.31E-29	2.05E-08
ENSG00000238822.1	0	0
ENSG00000222438.1	0	0
ENSG00000132341.7	515.291	378.612
ENSG00000206850.1	0	0
ENSG00000111452.8	2.62396	1.22997
ENSG00000256204.1	0.0644028	0.027539
ENSG00000256151.1	0.0203854	0.00692754
ENSG00000268091.1	0	0
ENSG00000256810.1	3.87E-54	8.51E-43
ENSG00000204603.2	0.00224657	0.0256435
ENSG00000226356.2	0.0498496	0.140052
ENSG00000267819.1	0	0
ENSG00000248703.2	0	0
ENSG00000212251.1	0	0
ENSG00000230294.4	0.0017971	0.000827807
ENSG00000256484.1	0	0
ENSG00000256209.1	0.064234	0.0331448
ENSG00000255704.1	0	0
ENSG00000256258.1	0	0
ENSG00000256424.1	0	0
ENSG00000212154.1	0	0
ENSG00000249926.2	0	0
ENSG00000243499.1	0	0
ENSG00000061936.5	14.7041	15.1349
ENSG00000255933.1	0.192347	0.35124
ENSG00000200516.1	0	0
ENSG00000200483.1	0	0
ENSG00000198598.2	0.325338	0.168808
ENSG00000256955.1	0.00555672	0.00197186
ENSG00000177169.5	7.08542	10.2583
ENSG00000255992.1	0.212391	0.373211
ENSG00000177192.9	12.7311	17.9355
ENSG00000183495.9	6.92445	6.16469
ENSG00000208892.1	0	0
ENSG00000271905.1	0	0
ENSG00000257000.1	1.62544	0.684194
ENSG00000185684.8	5.41825	7.17187
ENSG00000256804.1	0.578453	1.64E-20
ENSG00000185163.5	11.0162	14.8892
ENSG00000184967.2	12.9861	16.3129
ENSG00000256576.1	0.0908993	0.0796746
ENSG00000256312.1	0.0305939	0
ENSG00000182870.8	0.0117371	0.0763198
ENSG00000256943.1	0	0
ENSG00000256542.1	0	0
ENSG00000255916.1	0	0
ENSG00000256783.1	0.0214234	0
ENSG00000256875.2	0	0
ENSG00000269676.1	0.0239502	0.040469
ENSG00000112787.8	20.3509	30.8916
ENSG00000204583.5	0.0722489	0.0259685
ENSG00000187848.8	0.0603833	0.084873
ENSG00000177084.12	20.1881	20.1709
ENSG00000176894.5	20.3197	21.0549
ENSG00000256632.3	2.68E-06	3.72E-06
ENSG00000247077.2	20.6756	26.7509
ENSG00000201469.1	0	0
ENSG00000176915.10	31.9852	27.443
ENSG00000256108.1	0	4.81E-134
ENSG00000090615.8	12.4715	13.3542
ENSG00000072609.13	18.7152	20.5011
ENSG00000252079.1	0	0
ENSG00000196458.6	1.55173	0.833227
ENSG00000232888.3	1092.95	370.666
ENSG00000236617.2	0.0650701	0.00419446
ENSG00000255703.1	0	0
ENSG00000250790.3	0	0
ENSG00000256563.2	0	0
ENSG00000198393.3	7.03326	7.1192
ENSG00000252269.1	4.67006	6.35E-50
ENSG00000246394.3	0.00269375	0.00774852
ENSG00000255807.1	0	0
ENSG00000198040.6	10.4914	8.59003
ENSG00000196387.5	9.77595	7.62046
ENSG00000200066.1	0	0
ENSG00000271963.1	0.243805	0.488116
ENSG00000240991.3	0.0340867	0.0853842
ENSG00000214029.3	0.729578	0.166849
ENSG00000256223.1	2.38052	2.55462
ENSG00000256825.4	0.0526502	0.00112635
ENSG00000090612.16	4.95093	6.75585
ENSG00000255748.1	0.438434	0.0898682
ENSG00000255919.1	0	0
ENSG00000227059.2	0	0.000585601
ENSG00000239190.1	0	0
ENSG00000238443.1	0	0
ENSG00000215604.3	0.0115988	0.0172677
ENSG00000270496.1	0	0.00618907
ENSG00000231238.1	0	0.00102886
ENSG00000233905.1	0	0
ENSG00000229788.1	0	0
ENSG00000235876.2	0.0266778	0.0295186
ENSG00000231914.1	0.012008	0.0455363
ENSG00000226361.4	0.64231	0.415998
ENSG00000228797.2	13.6346	14.3103
ENSG00000236169.1	0	0
ENSG00000230931.2	0	0
ENSG00000204718.3	0.0703415	0.0195926
ENSG00000227784.1	0	0
ENSG00000244155.1	0	0
ENSG00000227568.1	0.016574	0.0138767
ENSG00000225016.1	0	0
ENSG00000206192.7	0.00643089	0.00368471
ENSG00000242756.2	2.76631	3.57545
ENSG00000223024.1	0	0
ENSG00000227332.1	0	0
ENSG00000206787.1	0	0
ENSG00000235500.2	0.0193511	0.0382011
ENSG00000226250.1	0	0
ENSG00000231358.2	0	0
ENSG00000226057.2	0.00233064	0.00384712
ENSG00000229375.1	0	0.00398747
ENSG00000187721.7	0	1.45E-15
ENSG00000232685.3	0	0.000875841
ENSG00000226619.1	0	0.0135789
ENSG00000252287.1	0	0
ENSG00000224778.1	0.0137317	0.0166117
ENSG00000252675.1	0	0
ENSG00000234894.1	0	0
ENSG00000229147.1	0	0.00366949
ENSG00000198033.7	0.0308926	0.0250968
ENSG00000121388.4	0	0.00200487
ENSG00000227879.2	2.03337	1.5488
ENSG00000232243.1	0.0407926	0.120375
ENSG00000237636.2	0.16163	0.265739
ENSG00000215349.2	4.14848	3.93375
ENSG00000236834.1	0.16757	0.212824
ENSG00000224976.2	0.617341	0.41355
ENSG00000231184.2	0.924252	0.784848
ENSG00000229791.1	0	0.0236934
ENSG00000237164.1	0	0.0332314
ENSG00000132958.13	0.609056	0.673891
ENSG00000223625.1	0	0.0116772
ENSG00000232894.1	0.164138	0.449062
ENSG00000215572.2	0.128374	0.0836004
ENSG00000238132.2	0.700083	0.874545
ENSG00000225316.1	0	0
ENSG00000196199.9	26.564	23.1724
ENSG00000257110.1	2.52E-35	2.34E-58
ENSG00000226352.2	1.14045	0.885805
ENSG00000269591.1	0.110083	0.0359746
ENSG00000121390.13	19.5006	25.9127
ENSG00000265624.1	0	0
ENSG00000233469.1	0.0599531	0
ENSG00000132950.14	6.02359	6.61373
ENSG00000223576.2	1.96E-151	0.0673984
ENSG00000238665.1	0	335.11
ENSG00000266230.1	0	0
ENSG00000121741.12	24.6608	17.2704
ENSG00000237672.1	0.167419	0.00464914
ENSG00000236076.1	0	0.0296971
ENSG00000121743.3	0.100255	0.0474849
ENSG00000226633.2	0	0
ENSG00000260131.1	0	0
ENSG00000165474.5	0.340081	0.264397
ENSG00000121742.11	0.0111283	0.00634483
ENSG00000165475.9	11.3157	7.99638
ENSG00000263978.1	0	0
ENSG00000032742.13	1.93418	1.55357
ENSG00000238286.1	0.134589	0.0218822
ENSG00000222726.1	0	0
ENSG00000172458.4	0.363815	0.442405
ENSG00000265710.1	0	0
ENSG00000203614.3	0	2.01E-07
ENSG00000150456.6	6.8427	6.38884
ENSG00000233524.1	4.76E-06	1.60E-16
ENSG00000132953.12	5.69615	4.56009
ENSG00000236704.1	0	0
ENSG00000233780.3	3.40633	4.15073
ENSG00000234363.1	0	0
ENSG00000213621.3	59.7009	78.2618
ENSG00000238893.1	0	0
ENSG00000150457.7	1.40131	1.22581
ENSG00000251902.1	0	0
ENSG00000201821.1	0	0
ENSG00000233851.1	5.64E-102	1.38E-46
ENSG00000180172.5	26.7059	13.5603
ENSG00000225585.1	0	0.0202808
ENSG00000252128.1	0	0
ENSG00000150459.8	91.999	84.652
ENSG00000263607.1	1.91E-68	0.0162748
ENSG00000165480.11	8.62007	7.3461
ENSG00000173141.4	15.0467	14.3452
ENSG00000271250.1	0	0
ENSG00000233405.1	0	0
ENSG00000235438.3	0.648318	0.142532
ENSG00000229137.2	0.0102144	0.00711007
ENSG00000233325.3	0.681586	0.843134
ENSG00000215571.4	0.245297	0.201812
ENSG00000224429.3	1.36815	1.43205
ENSG00000235076.2	0	0.0950501
ENSG00000222747.1	0	0
ENSG00000180776.11	12.1929	12.2872
ENSG00000236953.1	0.563932	1.39998
ENSG00000226908.1	0.127601	0
ENSG00000165487.9	17.8686	16.5367
ENSG00000238878.1	0	0
ENSG00000207518.1	0	0
ENSG00000230022.1	0.121815	0.21542
ENSG00000226525.4	129.545	187.827
ENSG00000102678.6	0.124113	0.154027
ENSG00000244197.2	0	0
ENSG00000226722.2	0	0
ENSG00000237175.1	0	0
ENSG00000226118.1	0	0
ENSG00000232187.1	44.5455	44.3524
ENSG00000225777.1	0	0
ENSG00000253094.1	0	0
ENSG00000237952.1	0	0
ENSG00000226507.1	0.0956182	0.0306727
ENSG00000231650.1	0	0
ENSG00000229556.2	0	0.0083161
ENSG00000240341.2	0	0
ENSG00000262619.1	0.159055	0.183227
ENSG00000230535.1	0.170359	0.0614855
ENSG00000234685.1	0.29879	0.56074
ENSG00000262198.1	0.0217798	0.0397854
ENSG00000223116.1	0	0
ENSG00000233440.2	0	0
ENSG00000207157.1	0	0
ENSG00000229483.2	0	0
ENSG00000102683.6	0.0293209	0.0143152
ENSG00000235205.1	0	0
ENSG00000236803.1	0	0
ENSG00000252952.1	0	0
ENSG00000151835.9	8.06582	7.77941
ENSG00000232163.2	0.132013	0.187323
ENSG00000229558.1	2.34E-298	0
ENSG00000232977.2	0.436342	0.476004
ENSG00000227893.1	0.00460742	0.00529107
ENSG00000127863.11	32.9111	19.6566
ENSG00000027001.7	12.4756	14.943
ENSG00000232102.1	0	0
ENSG00000205863.5	0.0686007	0.0163779
ENSG00000268735.1	5.23E-91	1.00E-05
ENSG00000205861.7	1.55702	1.32929
ENSG00000196593.5	0.0408416	0.0157779
ENSG00000273167.1	2.88E-10	0.00984164
ENSG00000182957.11	4.90172	3.63076
ENSG00000228741.2	0	0.00673818
ENSG00000252695.1	0	0
ENSG00000240654.2	0.050136	0.0370648
ENSG00000225674.1	1.80338	1.00066
ENSG00000227213.1	0	0
ENSG00000240868.1	0.00867537	0.00374828
ENSG00000205850.6	0.514941	0.386048
ENSG00000234627.2	0.197479	0.299351
ENSG00000261498.1	0.00598744	0.00375553
ENSG00000233545.1	0	0
ENSG00000205822.6	0.0685962	0.16115
ENSG00000244615.1	0	1.59E-27
ENSG00000243008.2	0.0112692	0.00614297
ENSG00000102699.5	21.1225	15.6797
ENSG00000266216.1	0	6.42E-19
ENSG00000211508.1	0	0
ENSG00000075673.7	0.0267716	0.00132842
ENSG00000207474.1	0	0
ENSG00000225404.2	0	0
ENSG00000231417.2	0	0
ENSG00000226695.1	0.0135977	0
ENSG00000132972.14	0.000527134	0.0160854
ENSG00000151849.10	11.6303	6.69017
ENSG00000253771.1	0.12981	0.0415951
ENSG00000251299.1	0.0668855	0
ENSG00000232858.1	69.4255	62.2371
ENSG00000269099.1	0	27.214
ENSG00000151846.7	37.3338	29.9107
ENSG00000256305.1	0	0
ENSG00000165566.11	0.020421	0.00390933
ENSG00000234056.1	0.174013	0.08289
ENSG00000238169.1	0.223435	0.176521
ENSG00000225105.2	0.0105178	0.00792967
ENSG00000235315.2	0	0
ENSG00000139505.10	2.72413	2.54829
ENSG00000221324.1	0	0
ENSG00000260509.2	0.0320777	0.0637328
ENSG00000139496.11	16.9314	9.70531
ENSG00000234152.1	0	0
ENSG00000132932.12	0.0209798	0.0161825
ENSG00000199767.1	0	0
ENSG00000215549.1	0.00095599	0
ENSG00000242381.2	0	0
ENSG00000265546.1	0	0
ENSG00000180803.2	0	0
ENSG00000268344.1	0	0
ENSG00000223158.1	0	0
ENSG00000180730.4	0.00673021	0
ENSG00000231983.1	0	0
ENSG00000233963.1	0.000954231	0.000830738
ENSG00000234706.1	0.00640472	0
ENSG00000127870.12	17.5116	16.5233
ENSG00000271559.1	0	0
ENSG00000227882.1	0	0
ENSG00000132964.7	7.63567	5.4434
ENSG00000132970.8	0.0351004	0.0111859
ENSG00000234031.1	0.171715	0.264363
ENSG00000237001.2	0.000474321	0.00084842
ENSG00000132975.6	0.00384641	0.00442065
ENSG00000230256.1	0	0
ENSG00000223782.1	0	0
ENSG00000218198.2	0.115211	0.0858291
ENSG00000152484.9	11.7217	8.72547
ENSG00000232162.1	3.67E-08	5.44E-07
ENSG00000230641.1	0.47658	0.555336
ENSG00000234772.1	0.217221	0.20788
ENSG00000122026.6	49.3496	36.774
ENSG00000207500.1	0	0
ENSG00000207051.1	1.98E-101	0
ENSG00000122035.6	0.631252	0.143947
ENSG00000221756.1	0	0
ENSG00000252247.1	0	0
ENSG00000229609.1	0	0.012328
ENSG00000201242.1	0	0
ENSG00000122034.8	76.583	58.9476
ENSG00000203602.1	0.118976	0.197664
ENSG00000122033.10	27.8692	24.0205
ENSG00000252499.1	0	0
ENSG00000139517.6	1.70368	1.14118
ENSG00000186184.11	109.044	110.294
ENSG00000226703.1	0	0
ENSG00000169840.4	0	0.0139277
ENSG00000207330.1	0	0
ENSG00000247381.2	0.000637671	0.00796146
ENSG00000139515.5	0.0310807	0.0355715
ENSG00000180389.6	301.666	161.893
ENSG00000260704.1	0	0.0372084
ENSG00000165556.9	0.0935887	0
ENSG00000183463.5	0.00166366	0.000798408
ENSG00000242360.2	0	0
ENSG00000122025.10	0.205356	0.108438
ENSG00000271026.1	0	0
ENSG00000235115.2	0.0391707	0.356025
ENSG00000261485.1	1.41385	0.838287
ENSG00000152520.9	12.3387	11.9393
ENSG00000232587.1	0.191796	0.678023
ENSG00000200840.1	0	0
ENSG00000102755.6	1.33938	0.713526
ENSG00000235472.1	1.9571	1.27497
ENSG00000132963.7	87.882	95.6365
ENSG00000139508.10	4.16132	4.29438
ENSG00000202237.1	0	0
ENSG00000233588.1	6.13931	3.68195
ENSG00000236339.1	0	0
ENSG00000132938.14	0.0112447	0.0263212
ENSG00000221670.1	0	0
ENSG00000223460.1	0.0472273	0.0375768
ENSG00000236758.1	0.000848185	1.72E-07
ENSG00000270680.1	0	0
ENSG00000179141.5	0.0497567	0.0328832
ENSG00000139514.8	16.0824	14.8923
ENSG00000122042.9	6.63019	5.89203
ENSG00000236258.1	0	0
ENSG00000224329.2	0.00114595	0
ENSG00000224405.1	0	0
ENSG00000122043.6	0.0203921	0.0291516
ENSG00000266505.1	0	0
ENSG00000224511.1	0	0.00186891
ENSG00000232117.1	0.0134323	0.0123642
ENSG00000232643.1	0	0
ENSG00000102781.9	3.78765	2.95723
ENSG00000266816.1	0	0
ENSG00000252928.1	0	0
ENSG00000215049.3	3.03315	6.32002
ENSG00000236463.1	0.0918259	0.166999
ENSG00000238121.1	9.75748	9.42386
ENSG00000225039.1	0.359728	0.0776305
ENSG00000236444.2	1.71933	5.37019
ENSG00000189403.10	95.7818	93.9858
ENSG00000213411.2	1.15E-77	1.93E-22
ENSG00000232489.1	4.04E-77	0.0408195
ENSG00000224117.1	6.69E-29	0.218896
ENSG00000132952.7	6.72901	4.93867
ENSG00000132965.5	24.0921	24.9479
ENSG00000237879.1	0.00246825	0.028534
ENSG00000224743.2	4.13E-22	0.00041614
ENSG00000238185.1	6.72E-15	0
ENSG00000236094.1	0	0
ENSG00000102802.5	0.0082225	0.00428749
ENSG00000175664.5	0.0340054	0.000572393
ENSG00000230403.1	0	0
ENSG00000231894.1	0.00046719	0.00027525
ENSG00000120694.15	21.9151	20.9808
ENSG00000187676.7	0.159575	0.140337
ENSG00000229427.1	0	0
ENSG00000133105.3	0.000566016	0.000257823
ENSG00000229715.4	0.00137849	0.0457711
ENSG00000235822.1	0.0104857	0.0141981
ENSG00000237637.1	0.0198928	0.0699733
ENSG00000073910.15	0.283115	0.177297
ENSG00000230633.1	0.0757008	0
ENSG00000189167.7	0.103645	0.0193954
ENSG00000139618.10	4.63437	2.83083
ENSG00000215515.2	0	2.60E-149
ENSG00000139597.12	24.9569	14.1234
ENSG00000212293.1	0	0
ENSG00000270008.1	0.308528	0.319654
ENSG00000244754.4	29.4101	26.4422
ENSG00000229800.1	0	0
ENSG00000083642.14	15.7615	18.6946
ENSG00000207325.1	0	0
ENSG00000226968.1	0.000525227	0.0143288
ENSG00000227604.3	0	0
ENSG00000133116.6	0.546383	0.20493
ENSG00000221677.2	0	0
ENSG00000133121.16	2.67179	1.45889
ENSG00000230300.1	0.0484003	0.017654
ENSG00000227911.3	0	0
ENSG00000264288.1	0	0
ENSG00000236581.4	6.12E-07	0.0129481
ENSG00000230490.2	0.167832	0.00531261
ENSG00000234535.1	0	0
ENSG00000232986.1	0.00285662	1.19E-06
ENSG00000133119.8	17.921	14.56
ENSG00000263663.1	0	0
ENSG00000252397.1	0	0
ENSG00000227254.1	0	0.014744
ENSG00000199196.1	0	0
ENSG00000271850.1	0.00105315	0.000693879
ENSG00000225179.1	0.000219737	0.00102598
ENSG00000271901.1	0	0.114402
ENSG00000231910.1	0	0
ENSG00000261728.1	0	0
ENSG00000172915.14	0.191902	0.248358
ENSG00000232795.1	0	0
ENSG00000234835.1	0	0.048354
ENSG00000180660.6	0.0157047	0.00627201
ENSG00000221519.1	0	0
ENSG00000236036.1	0	0
ENSG00000133083.10	0.0094041	0.00232688
ENSG00000120669.11	7.65E-05	4.14E-05
ENSG00000250709.1	0.0101941	4.66E-05
ENSG00000242715.3	0.0248909	0.0925648
ENSG00000207203.1	0	0
ENSG00000133104.8	9.65673	6.88969
ENSG00000120664.6	8.66E-72	9.45E-223
ENSG00000266047.1	0	0
ENSG00000133101.5	0.0425922	0.0251832
ENSG00000223383.1	0	0
ENSG00000180440.3	0	0.000217039
ENSG00000222602.1	0	0
ENSG00000235306.2	0	0.0161031
ENSG00000223543.1	0	0
ENSG00000215486.4	0	0
ENSG00000271337.1	0	0
ENSG00000133111.3	4.82971	4.50512
ENSG00000120693.9	0.123984	0.0593933
ENSG00000236711.2	0	0
ENSG00000228825.1	0	0
ENSG00000232378.1	0	0
ENSG00000226161.1	0	0.056504
ENSG00000120697.4	18.0622	24.6565
ENSG00000102710.15	17.8722	17.6968
ENSG00000221100.1	0	0
ENSG00000120699.8	39.6422	80.9734
ENSG00000180138.6	0.567222	0.280506
ENSG00000202395.1	0	0
ENSG00000230283.1	0	0
ENSG00000230390.1	0	0
ENSG00000133110.10	0	0.000533276
ENSG00000133107.10	0.000397334	0.000323686
ENSG00000199276.1	0	0
ENSG00000228036.1	0.0124511	0
ENSG00000223685.1	0.116155	0.0968789
ENSG00000120686.7	34.6197	38.4388
ENSG00000236354.1	0.000217125	0.0169386
ENSG00000229437.1	0	0
ENSG00000234701.1	0	0
ENSG00000150893.9	0.0356212	0.00577373
ENSG00000252795.1	0	0
ENSG00000212049.1	0	0
ENSG00000225350.1	0	0
ENSG00000225221.1	0	0
ENSG00000235550.1	0	0
ENSG00000133115.7	0	0.000722687
ENSG00000120685.15	13.4335	14.5007
ENSG00000188811.8	9.45917	7.69836
ENSG00000214823.3	0	0.0387242
ENSG00000183722.7	1.1237	0.708394
ENSG00000238408.1	0	0
ENSG00000216014.1	0	0
ENSG00000133103.12	8.55693	7.25879
ENSG00000264171.1	0	0
ENSG00000200526.1	0	0
ENSG00000224351.2	0	0
ENSG00000270444.1	0	0
ENSG00000212553.1	0	0
ENSG00000230710.1	0	0
ENSG00000271429.1	0	0
ENSG00000207458.1	0	0
ENSG00000230058.1	0.0735212	0.158488
ENSG00000252812.1	0	0
ENSG00000215483.4	0.0396767	1.47057
ENSG00000269120.1	0	0
ENSG00000150907.6	4.96074	4.63128
ENSG00000229456.1	0.0175043	0.00138387
ENSG00000211491.2	0	0
ENSG00000102738.6	20.7219	17.8415
ENSG00000102743.10	4.27543	3.5436
ENSG00000207652.1	0	0
ENSG00000168852.8	4.94911	2.73087
ENSG00000176268.5	0.390773	0.327033
ENSG00000239827.4	0.0385716	0.272087
ENSG00000120690.9	38.3399	22.1769
ENSG00000229473.2	0.443947	1.61601
ENSG00000120688.7	9.02097	7.15466
ENSG00000264226.1	0	0
ENSG00000244264.2	0	0
ENSG00000165572.6	1.93649	1.01525
ENSG00000215482.3	7.38401	12.4735
ENSG00000238651.1	0	0
ENSG00000120696.8	2.44581	1.5544
ENSG00000225133.1	0.0461086	0.0259929
ENSG00000120662.11	11.8484	10.9898
ENSG00000231404.2	0	0.0259577
ENSG00000172766.14	5.22829	5.28551
ENSG00000223280.1	0	0
ENSG00000214222.2	3.40292	8.97054
ENSG00000205240.3	0.282707	0.282888
ENSG00000234655.2	0	0
ENSG00000215480.3	0.204069	0.196805
ENSG00000263907.1	0	0
ENSG00000263928.1	0	0
ENSG00000264042.1	0	0
ENSG00000102760.12	7.5808	4.63972
ENSG00000102763.11	7.46667	4.97399
ENSG00000264190.1	0	0
ENSG00000241406.2	0	0
ENSG00000206962.1	0	0
ENSG00000229696.1	9.74E-12	3.23E-125
ENSG00000226093.1	0	0
ENSG00000102780.12	2.82294	2.04602
ENSG00000234213.1	7.41919	6.49825
ENSG00000231530.1	0.248884	0.0301987
ENSG00000237263.1	0.11954	0.0500379
ENSG00000265679.1	0	0
ENSG00000270809.1	0.230228	9.59E-59
ENSG00000023516.7	10.6918	6.98159
ENSG00000233259.3	0	0
ENSG00000120659.10	6.93638	5.35581
ENSG00000179813.2	0.0109427	0.00412802
ENSG00000271216.1	0.20184	0.0180193
ENSG00000229546.1	0.0654428	0
ENSG00000133106.10	19.4287	14.2472
ENSG00000238025.1	1.80E-14	1.92E-36
ENSG00000120675.4	12.7907	12.9815
ENSG00000229928.1	0	0
ENSG00000120658.8	0.126316	0.0645477
ENSG00000232540.1	0	0
ENSG00000238189.1	0	0
ENSG00000233821.1	0	0
ENSG00000270522.1	0	0
ENSG00000151773.8	0.938965	1.05469
ENSG00000179630.6	1.31368	1.21461
ENSG00000233725.3	0.00470658	0.00474147
ENSG00000179611.2	17.9033	15.0629
ENSG00000226519.1	0.000705844	0.000486269
ENSG00000227258.1	0.0599559	0.000323525
ENSG00000139656.5	1.21E-14	0
ENSG00000235285.1	0	0
ENSG00000230731.2	0	0.00115914
ENSG00000151778.6	0.000749201	0.000215929
ENSG00000237361.2	0	0
ENSG00000102804.10	4.13319	2.87778
ENSG00000225727.2	8.22E-63	2.11E-162
ENSG00000230793.1	2.05892	2.32439
ENSG00000238932.1	0	0
ENSG00000237585.1	0.00281356	0.00565025
ENSG00000235097.1	0	0.00557239
ENSG00000083635.7	1.77072	2.04453
ENSG00000223732.2	0.023335	0.0391164
ENSG00000133114.13	11.026	8.71715
ENSG00000265802.1	1.06356	0.561231
ENSG00000223341.1	0	0
ENSG00000188342.7	16.6599	9.84051
ENSG00000271818.1	0	0.0331756
ENSG00000270381.1	0	0
ENSG00000252055.1	0	0
ENSG00000180332.5	0.00437579	4.49E-11
ENSG00000221163.1	0	0
ENSG00000253051.1	27.9742	113.201
ENSG00000133112.12	2032.62	1862.12
ENSG00000199477.1	0	0
ENSG00000214455.3	41.7747	33.9923
ENSG00000273149.1	4.69E-242	5.00707e-316
ENSG00000170919.11	11.3754	9.04862
ENSG00000228886.1	0	1.94383e-316
ENSG00000174032.12	4.33794	3.33017
ENSG00000251015.1	0.00920466	0.0285108
ENSG00000229303.1	0.0175676	0
ENSG00000136152.10	13.4761	27.2185
ENSG00000165837.7	0.566249	0.301085
ENSG00000200709.1	0	0
ENSG00000232786.1	0	0
ENSG00000228869.1	0.0516366	0.0283105
ENSG00000235366.1	8.16611	7.55297
ENSG00000237876.1	0.0743427	0.195245
ENSG00000174015.5	0.0253072	0.0288164
ENSG00000215475.3	0.000626796	0.000197673
ENSG00000123200.12	14.6825	16.6291
ENSG00000235903.3	0.176454	0.359797
ENSG00000080618.9	0.00342992	0.0322215
ENSG00000136167.9	568.198	499.678
ENSG00000240767.2	0	4.50E-58
ENSG00000173988.8	0.120074	0.123277
ENSG00000252854.1	0.241984	0.225323
ENSG00000251106.1	0.286017	0.568397
ENSG00000238483.1	0	0
ENSG00000261097.1	0	0
ENSG00000102445.14	35.0471	35.939
ENSG00000241353.2	0.0505596	0.0131968
ENSG00000223336.1	1.06805	3.90336
ENSG00000252385.1	0	0
ENSG00000231817.3	0.00085027	0.00865143
ENSG00000227019.2	0	0
ENSG00000205105.5	83.2072	100.01
ENSG00000230243.1	0	0
ENSG00000136141.10	16.3968	10.8144
ENSG00000139684.9	77.65	60.2276
ENSG00000102468.6	0.000922236	0.00389897
ENSG00000224517.2	0.00359996	0.00297228
ENSG00000234590.1	0	0
ENSG00000244521.2	0	0
ENSG00000234145.1	4.20238	4.29432
ENSG00000229423.2	0	0
ENSG00000228573.1	0	0.00236443
ENSG00000234689.1	0	0.0167499
ENSG00000260388.1	0.0394078	0.148852
ENSG00000136143.9	12.6253	8.47313
ENSG00000227848.1	0.150877	0.0483918
ENSG00000136159.3	5.23379	5.05327
ENSG00000136146.10	30.8711	30.8728
ENSG00000229111.1	3.56E-12	4.50E-11
ENSG00000224510.2	0	0
ENSG00000136156.8	16.418	9.77979
ENSG00000231473.2	0.0565758	0.184518
ENSG00000139687.9	8.39995	4.39796
ENSG00000238086.4	5.02E-08	1.01E-53
ENSG00000177197.7	15.9266	15.2992
ENSG00000139679.11	8.52389	4.28565
ENSG00000136161.8	11.2241	6.45373
ENSG00000233456.1	0.0216314	0.00825872
ENSG00000233610.1	0.140869	0.0264594
ENSG00000152207.3	0.0532904	0.0174323
ENSG00000222391.1	0	0
ENSG00000225131.1	41.4083	114.996
ENSG00000265585.1	0	0
ENSG00000102531.12	15.9733	11.2882
ENSG00000201662.1	0	0
ENSG00000199788.1	0	0
ENSG00000223724.1	7.83E-256	1.33E-68
ENSG00000235957.1	1079.16	1808.22
ENSG00000231665.1	0.0320591	0.0804631
ENSG00000102539.4	0.0172119	0.0222009
ENSG00000102543.10	3.19784	5.34516
ENSG00000102547.14	2.21924	1.57195
ENSG00000215462.1	1.96933	3.58822
ENSG00000136169.12	5.32861	3.39794
ENSG00000236577.1	1.12743	0.33561
ENSG00000136147.12	36.8755	28.3983
ENSG00000136144.7	4.5672	4.03958
ENSG00000176882.4	0.135269	0
ENSG00000152213.3	2.20038	3.03902
ENSG00000123179.9	27.3459	19.7933
ENSG00000203547.1	1.83E-66	0
ENSG00000102753.5	12.2428	9.94134
ENSG00000222148.1	0	0
ENSG00000181358.3	0.0742117	0.0586757
ENSG00000200064.1	0	0
ENSG00000123178.10	7.78858	5.03682
ENSG00000264526.1	0	0
ENSG00000204977.5	12.6377	11.3379
ENSG00000198553.4	0.305663	0.318828
ENSG00000264864.1	0	0
ENSG00000231607.4	2.64955	3.07303
ENSG00000208006.1	0	0
ENSG00000223676.1	0	0
ENSG00000221198.2	0	0
ENSG00000229323.1	0	0
ENSG00000186047.9	0.00615656	0.0041869
ENSG00000200711.1	0	0
ENSG00000176124.7	8.15305	8.3744
ENSG00000214359.3	8.18E-15	1.02E-95
ENSG00000232150.3	13.788	9.33298
ENSG00000237152.2	0.00117114	0.00120081
ENSG00000233672.2	0.240708	0.283687
ENSG00000136104.14	31.87	27.5786
ENSG00000123201.10	0.0194494	0.0180796
ENSG00000222920.1	0	0
ENSG00000226792.2	0.00203513	0.00145843
ENSG00000214878.2	0	0
ENSG00000271242.1	0	0
ENSG00000150510.11	0.00177449	0.00225487
